name,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,torque_unit,torque_rpm,cars_age
Maruti,550000,5000,Petrol,Individual,Manual,First Owner,22.0,1197.0,81.8,5.0,113.0,4200.0,4
Hyundai,749000,25000,Petrol,Individual,Manual,First Owner,17.01,1591.0,121.3,5.0,154.9,4200.0,6
Hyundai,899000,80000,Diesel,Individual,Manual,Second Owner,19.67,1582.0,126.2,5.0,259.9,1900.0,7
Chevrolet,290000,88000,Diesel,Individual,Manual,Third Owner,16.52,1991.0,123.7,5.0,305.0,2000.0,11
Toyota,869999,217000,Diesel,Individual,Manual,Second Owner,12.99,2494.0,100.6,7.0,200.0,1400.0,8
Datsun,350000,60000,Petrol,Individual,Manual,First Owner,20.62,1198.0,67.0,7.0,104.0,4000.0,7
Maruti,500000,43000,Petrol,Individual,Manual,First Owner,20.85,1197.0,83.14,5.0,115.0,4000.0,5
Skoda,400000,77000,Diesel,Individual,Automatic,Second Owner,21.66,1498.0,103.6,5.0,250.0,1500.0,8
Renault,260000,30000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,72.0,4386.0,6
Maruti,220000,40000,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,5.0,69.0,3500.0,7
Chevrolet,190000,139000,Diesel,Individual,Manual,Second Owner,18.2,1248.0,73.8,8.0,172.5,1750.0,8
Hyundai,400000,80000,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5.0,114.0,4000.0,6
Chevrolet,170000,76000,Diesel,Individual,Manual,Second Owner,25.44,936.0,56.3,5.0,142.5,1750.0,8
Hyundai,650000,3500,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.86,5.0,117.0,4000.0,3
Maruti,60000,62000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4.0,59.0,2500.0,15
Tata,300000,110000,Petrol,Individual,Manual,Second Owner,12.0,2092.0,127.0,7.0,196.0,3750.0,15
Chevrolet,125000,40000,Petrol,Individual,Manual,Second Owner,16.2,995.0,62.1,5.0,90.3,4200.0,10
Tata,130000,120000,Diesel,Individual,Manual,Second Owner,,,,,,,9
Mahindra,500000,1500000,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,7.0,330.0,1600.0,10
Maruti,170000,70000,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,5.0,62.0,3000.0,11
Maruti,310000,77000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5.0,190.0,2000.0,10
Chevrolet,130000,110000,Petrol,Individual,Manual,Second Owner,18.0,995.0,62.0,5.0,90.3,4200.0,11
Maruti,465000,20000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,90.0,3500.0,6
Mahindra,160000,90000,Diesel,Individual,Manual,Third Owner,,,,,,,27
Mercedes-Benz,800000,120005,Diesel,Individual,Automatic,Second Owner,11.0,2987.0,198.5,5.0,455.70000000000005,1400.0,17
Maruti,260000,16830,Petrol,Individual,Manual,First Owner,20.2,998.0,67.1,5.0,90.0,3500.0,10
Mahindra,500000,70000,Diesel,Individual,Manual,First Owner,15.96,2523.0,63.0,9.0,180.0,1440.0,9
Renault,325000,38000,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,5.0,91.0,4250.0,5
Mahindra,400000,80000,Diesel,Individual,Manual,First Owner,15.96,2523.0,63.0,9.0,180.0,1440.0,9
Toyota,3200000,50000,Diesel,Individual,Manual,First Owner,14.24,2755.0,174.5,7.0,420.0,1400.0,4
Tata,200000,50000,Diesel,Individual,Manual,First Owner,17.88,1396.0,52.8,5.0,85.0,2500.0,15
Mahindra,450000,52000,Diesel,Individual,Manual,First Owner,17.21,1493.0,100.0,7.0,240.0,1600.0,9
Tata,229999,50000,Diesel,Individual,Manual,First Owner,17.0,1405.0,70.0,5.0,132.3,2500.0,10
Hyundai,340000,30000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,74.5,4000.0,6
Mahindra,550000,103000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,195.0,1400.0,8
Ford,975000,93468,Diesel,Individual,Automatic,Second Owner,11.4,2953.0,153.86,7.0,380.0,2500.0,11
Volvo,3800000,20000,Diesel,Individual,Automatic,First Owner,18.0,1969.0,190.0,5.0,400.0,,3
Volkswagen,225000,80000,Petrol,Individual,Manual,Second Owner,14.0,1595.0,102.0,5.0,147.0,3800.0,12
Ford,3250000,12000,Diesel,Individual,Automatic,First Owner,10.91,3198.0,197.0,7.0,470.0,1750.0,4
Tata,280000,70000,Diesel,Individual,Manual,First Owner,25.0,1396.0,69.0,5.0,140.0,1800.0,9
Honda,700000,4500,Petrol,Individual,Manual,First Owner,19.5,1199.0,88.76,5.0,110.0,4800.0,3
Tata,259000,35000,Diesel,Individual,Manual,First Owner,23.03,1396.0,69.0,5.0,140.0,1800.0,10
Toyota,3200000,60000,Diesel,Individual,Automatic,First Owner,15.04,2755.0,174.5,7.0,450.0,1600.0,4
Mahindra,1400000,30000,Diesel,Individual,Manual,First Owner,16.0,1997.0,140.0,7.0,320.0,1600.0,4
Ford,416000,40000,Petrol,Individual,Automatic,First Owner,17.01,1499.0,110.4,5.0,136.0,4250.0,7
Tata,250000,70000,Diesel,Individual,Manual,First Owner,19.0,1248.0,90.0,5.0,200.0,1750.0,11
Tata,210000,120000,Diesel,Individual,Manual,First Owner,21.12,1248.0,88.8,5.0,200.0,1750.0,12
Mahindra,290000,120000,Diesel,Individual,Manual,Second Owner,12.05,2179.0,120.0,8.0,290.0,1800.0,14
Tata,220000,90000,Diesel,Individual,Manual,First Owner,23.03,1396.0,69.0,5.0,140.0,1800.0,10
Tata,246000,35000,Diesel,Individual,Manual,Second Owner,23.03,1396.0,69.0,5.0,140.0,1800.0,10
Maruti,260000,30000,Petrol,Individual,Manual,First Owner,16.8,796.0,34.2,8.0,59.0,2500.0,4
Hyundai,1050000,70000,Diesel,Individual,Manual,First Owner,21.38,1396.0,88.7,5.0,219.7,1500.0,4
Tata,290000,60000,Diesel,Individual,Manual,First Owner,21.02,1248.0,88.76,5.0,200.0,1750.0,10
Tata,310000,70000,Diesel,Individual,Manual,First Owner,25.0,1396.0,69.0,5.0,140.0,1800.0,9
Hyundai,700000,6000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,114.7,4000.0,4
Maruti,550000,20000,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0,113.0,4200.0,6
Tata,450000,70000,Diesel,Individual,Manual,First Owner,19.09,1405.0,69.01,5.0,135.0,2500.0,5
Honda,773000,65000,Petrol,Individual,Manual,First Owner,17.8,1497.0,117.3,5.0,145.0,4600.0,6
Tata,450000,25000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5.0,114.0,3500.0,5
Maruti,409999,10000,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,5.0,101.0,3000.0,3
Maruti,45000,35000,Petrol,Individual,Manual,Fourth & Above Owner,16.1,796.0,37.0,4.0,59.0,2500.0,19
Nissan,600000,80000,Petrol,Individual,Automatic,Second Owner,11.07,2496.0,179.5,5.0,228.0,4400.0,8
Chevrolet,250000,63000,Petrol,Individual,Manual,First Owner,18.6,1199.0,79.4,5.0,108.0,4400.0,12
Tata,70000,100000,Diesel,Individual,Manual,First Owner,16.8,1405.0,62.0,5.0,122.50000000000001,2500.0,14
Honda,690000,1303,Petrol,Dealer,Manual,First Owner,17.8,1198.0,86.7,5.0,109.0,4500.0,3
Audi,3975000,31800,Diesel,Dealer,Automatic,First Owner,17.01,1968.0,188.0,5.0,400.0,1750.0,4
Lexus,5150000,20000,Petrol,Dealer,Automatic,First Owner,22.37,2487.0,214.56,5.0,202.0,3600.0,3
Jaguar,3200000,45000,Diesel,Dealer,Automatic,First Owner,19.33,1999.0,177.0,5.0,430.0,1750.0,5
Jeep,4100000,17000,Petrol,Individual,Automatic,First Owner,9.5,3604.0,280.0,5.0,347.0,4300.0,5
Toyota,1000000,4295,Petrol,Trustmark Dealer,Manual,First Owner,17.1,1496.0,105.5,5.0,140.0,4200.0,4
Toyota,1000000,5229,Petrol,Trustmark Dealer,Manual,First Owner,17.1,1496.0,105.5,5.0,140.0,4200.0,4
Toyota,2000000,68089,Petrol,Trustmark Dealer,Automatic,First Owner,19.16,2494.0,157.7,5.0,213.0,4500.0,6
Maruti,925000,23712,Diesel,Trustmark Dealer,Manual,First Owner,28.09,1248.0,88.5,5.0,200.0,1750.0,4
Honda,550000,56494,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199.0,88.7,5.0,110.0,4800.0,6
Maruti,430000,16589,Petrol,Trustmark Dealer,Manual,First Owner,20.51,998.0,67.04,5.0,90.0,3500.0,4
Toyota,750000,79328,Diesel,Trustmark Dealer,Manual,Second Owner,12.99,2494.0,100.6,7.0,200.0,1200.0,9
Honda,675000,53201,Petrol,Trustmark Dealer,Manual,Second Owner,17.8,1497.0,117.3,5.0,145.0,4600.0,6
Maruti,570000,25272,Petrol,Trustmark Dealer,Manual,First Owner,21.01,1197.0,81.8,5.0,113.0,4200.0,5
Maruti,850000,53619,Diesel,Trustmark Dealer,Manual,First Owner,24.3,1248.0,88.5,5.0,200.0,1750.0,5
BMW,5400000,7500,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,5.0,400.0,1750.0,3
BMW,5500000,8500,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,5.0,400.0,1750.0,3
Honda,779000,7032,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,1199.0,88.76,5.0,110.0,4800.0,3
Ford,640000,6001,Petrol,Dealer,Manual,First Owner,15.9,1496.0,120.69,5.0,149.0,4500.0,4
Tata,250000,80000,Diesel,Individual,Manual,First Owner,19.09,1405.0,69.01,5.0,135.0,2500.0,9
Renault,1250000,12000,Diesel,Individual,Manual,First Owner,19.6,1461.0,108.45,5.0,245.0,1750.0,4
Ford,889000,25000,Petrol,Individual,Manual,First Owner,17.0,1497.0,121.31,5.0,150.0,4500.0,5
Hyundai,750000,40000,Diesel,Individual,Manual,Second Owner,22.54,1396.0,88.73,5.0,219.7,1500.0,5
Maruti,320000,130000,Diesel,Individual,Manual,Third Owner,17.8,1248.0,75.0,5.0,190.0,2000.0,12
Skoda,600000,202000,Diesel,Individual,Manual,First Owner,17.67,1968.0,138.08,5.0,320.0,1750.0,11
Maruti,1000000,40000,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,5.0,200.0,1750.0,4
Maruti,110000,70000,Petrol,Individual,Manual,Fourth & Above Owner,17.3,993.0,60.0,5.0,78.0,4500.0,22
Honda,250000,120000,Petrol,Individual,Manual,Second Owner,17.7,1497.0,78.0,5.0,124.46000000000001,2700.0,14
Maruti,600000,60000,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0,190.0,2000.0,7
Maruti,165000,60000,Petrol,Individual,Manual,First Owner,19.0,998.0,67.1,5.0,90.0,3500.0,13
Maruti,118000,60000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,62.0,3000.0,18
Maruti,700000,78000,Diesel,Individual,Manual,First Owner,27.39,1248.0,74.0,5.0,190.0,2000.0,6
Renault,585000,80000,Diesel,Individual,Manual,Second Owner,20.46,1461.0,83.8,5.0,200.0,1900.0,9
Maruti,120000,120000,Petrol,Individual,Manual,Fourth & Above Owner,19.7,796.0,46.3,5.0,62.0,3000.0,16
Maruti,65000,90000,Petrol,Individual,Manual,Fourth & Above Owner,16.1,796.0,37.0,4.0,59.0,2500.0,19
Maruti,150000,100000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,62.0,3000.0,16
Maruti,150000,70000,Petrol,Individual,Manual,Fourth & Above Owner,19.7,796.0,46.3,5.0,62.0,3000.0,13
Hyundai,170000,160000,Diesel,Individual,Manual,Third Owner,13.1,1493.0,82.0,5.0,187.0,2500.0,18
Mahindra,250000,120000,Diesel,Individual,Manual,Third Owner,10.5,2179.0,120.0,8.0,290.0,1800.0,16
Hyundai,100000,100000,Diesel,Individual,Manual,Third Owner,13.1,1493.0,82.0,5.0,187.0,2500.0,17
Maruti,599000,60000,Diesel,Individual,Manual,Second Owner,20.77,1248.0,88.76,7.0,200.0,1750.0,9
Chevrolet,250000,135000,Diesel,Individual,Manual,Third Owner,18.3,1991.0,147.9,5.0,327.0,2600.0,12
Maruti,570000,90000,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0,113.0,4200.0,6
Volkswagen,440000,75000,Diesel,Individual,Manual,Second Owner,22.07,1199.0,73.9,5.0,180.0,2000.0,9
Toyota,300000,185000,Diesel,Individual,Manual,Second Owner,11.4,2494.0,100.6,7.0,200.0,1400.0,17
Nissan,300000,71717,Petrol,Individual,Automatic,Second Owner,19.34,1198.0,76.0,5.0,104.0,4400.0,7
Mahindra,500000,150000,Diesel,Individual,Automatic,Second Owner,11.79,2179.0,120.0,8.0,290.0,1800.0,11
Maruti,660000,55000,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0,190.0,2000.0,6
Ford,256000,90000,Petrol,Individual,Manual,Second Owner,15.3,1596.0,99.6,5.0,146.0,3400.0,10
Renault,409999,35000,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,5.0,91.0,4250.0,4
Toyota,1888000,120000,Diesel,Individual,Manual,Second Owner,12.55,2982.0,168.5,7.0,343.0,1400.0,7
Hyundai,250000,100000,LPG,Individual,Manual,Second Owner,13.45,1086.0,62.1,5.0,96.1,3000.0,11
Honda,280000,40000,Petrol,Individual,Automatic,Third Owner,12.9,1799.0,130.0,5.0,172.0,4300.0,13
Mahindra,300000,100000,Diesel,Individual,Manual,First Owner,13.0,2489.0,95.0,8.0,220.0,1400.0,12
Tata,900000,120000,Diesel,Individual,Manual,First Owner,14.1,2179.0,147.94,5.0,320.0,1500.0,6
Maruti,190000,60000,Petrol,Individual,Manual,First Owner,19.0,998.0,67.1,5.0,90.0,3500.0,8
Mahindra,800000,2000,Diesel,Individual,Manual,First Owner,15.96,2523.0,63.0,9.0,180.0,1440.0,3
Mahindra,450000,100000,Diesel,Individual,Manual,First Owner,14.0,2523.0,75.0,8.0,200.0,1400.0,10
Mahindra,400000,110000,Diesel,Individual,Manual,First Owner,14.95,2489.0,93.7,7.0,218.0,1400.0,7
Tata,150000,90000,Diesel,Individual,Manual,Second Owner,13.93,2179.0,138.1,7.0,320.0,1700.0,13
Tata,200000,84321,Diesel,Individual,Manual,First Owner,23.57,1396.0,70.0,5.0,140.0,1800.0,11
Mahindra,600000,177000,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,7.0,330.0,1600.0,9
Tata,175000,60000,Diesel,Individual,Manual,First Owner,18.0,1248.0,75.0,5.0,190.0,1750.0,12
Tata,99000,205000,Diesel,Individual,Manual,Second Owner,19.09,1396.0,69.0,5.0,135.0,2500.0,14
Hyundai,215000,70000,Petrol,Individual,Manual,Second Owner,20.36,1197.0,78.9,5.0,111.8,4000.0,14
Maruti,190000,70000,Petrol,Individual,Manual,Third Owner,,,,,,,11
Renault,520000,126000,Diesel,Individual,Manual,Second Owner,19.01,1461.0,108.45,5.0,248.0,2250.0,9
Ford,2280000,120000,Diesel,Individual,Automatic,Second Owner,10.91,3198.0,197.0,7.0,470.0,1750.0,6
Tata,285000,70000,Diesel,Individual,Manual,First Owner,19.1,1405.0,70.0,5.0,135.4,2500.0,7
Mahindra,660000,82000,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,7.0,240.0,1600.0,5
Maruti,31504,110000,Petrol,Individual,Manual,Third Owner,16.1,796.0,37.0,4.0,59.0,2500.0,18
Maruti,515000,45000,Petrol,Individual,Manual,Second Owner,20.85,1197.0,83.14,5.0,115.0,4000.0,7
Nissan,295000,70000,Diesel,Individual,Manual,Second Owner,21.64,1461.0,84.8,5.0,200.0,2000.0,10
Nissan,700000,80000,Diesel,Individual,Manual,Second Owner,20.45,1461.0,83.8,5.0,200.0,1900.0,7
Mahindra,1100000,45000,Diesel,Individual,Manual,First Owner,15.4,2179.0,120.0,7.0,280.0,1800.0,5
Hyundai,300000,60000,Petrol,Individual,Manual,First Owner,20.3,998.0,68.05,5.0,94.14,3500.0,5
Maruti,450000,41800,Petrol,Individual,Manual,First Owner,18.6,1197.0,85.8,5.0,114.0,4000.0,9
Maruti,135000,132000,Petrol,Individual,Manual,Second Owner,,,,,,,12
Maruti,700000,50000,Diesel,Individual,Manual,Second Owner,28.4,1248.0,74.02,5.0,190.0,2000.0,5
Ford,250000,40000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,5.0,160.0,2000.0,10
Maruti,140000,96000,Petrol,Individual,Manual,Second Owner,18.9,1061.0,67.0,5.0,84.0,3500.0,13
Mahindra,250000,117000,Diesel,Individual,Manual,First Owner,14.0,2498.0,112.0,8.0,260.0,1800.0,10
Hyundai,210000,110000,Petrol,Individual,Manual,Second Owner,19.81,1086.0,68.05,5.0,99.04,4500.0,11
Honda,420000,100000,Diesel,Individual,Manual,Second Owner,25.8,1498.0,98.6,5.0,200.0,1750.0,8
Maruti,130000,88700,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,5.0,62.0,3000.0,15
Nissan,320000,70000,Petrol,Individual,Manual,Second Owner,16.95,1498.0,97.7,5.0,134.0,4000.0,10
Maruti,200000,110000,Petrol,Individual,Manual,Second Owner,17.3,1061.0,64.0,5.0,84.28,3500.0,12
Maruti,310000,15000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,69.0,3500.0,6
Mahindra,200000,80000,Diesel,Individual,Manual,Second Owner,20.8,1461.0,65.0,5.0,160.0,2000.0,10
Maruti,350000,50000,Petrol,Individual,Manual,First Owner,18.5,1197.0,85.8,5.0,114.0,4000.0,8
Hyundai,444000,15000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,74.5,4000.0,4
Datsun,300000,25000,Petrol,Individual,Manual,First Owner,22.7,799.0,53.64,5.0,72.0,4386.0,5
Mahindra,225000,57000,Diesel,Individual,Manual,Second Owner,21.0,1461.0,64.1,5.0,160.0,2000.0,11
Mahindra,600000,75000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,195.0,1400.0,10
Maruti,260000,26000,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,5.0,101.0,3000.0,9
Hyundai,375000,160000,Diesel,Individual,Manual,First Owner,24.4,1120.0,71.01,5.0,180.4,1750.0,7
Maruti,260000,26000,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,5.0,101.0,3000.0,9
Maruti,150000,120000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,62.0,3000.0,12
Maruti,110000,50000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,62.0,3000.0,8
Maruti,225000,40000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,62.0,3000.0,10
Toyota,400000,90000,Diesel,Individual,Manual,Third Owner,,,,,,,11
Maruti,93000,120000,Petrol,Individual,Manual,Third Owner,,,,,,,17
Honda,860000,28000,Petrol,Individual,Manual,First Owner,17.8,1497.0,117.3,5.0,145.0,4600.0,5
Maruti,650000,50000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,190.0,2000.0,4
Maruti,650000,90000,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.8,7.0,200.0,1750.0,8
Hyundai,710000,40000,Diesel,Individual,Manual,First Owner,24.8,1396.0,88.7,5.0,219.7,1750.0,6
Ford,430000,113000,Diesel,Individual,Manual,First Owner,25.83,1498.0,99.0,5.0,215.0,1750.0,5
Maruti,305000,188000,Diesel,Individual,Manual,Second Owner,17.8,1248.0,75.0,5.0,190.0,2000.0,11
Ford,220000,100000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,5.0,160.0,2000.0,11
Tata,150000,225000,Diesel,Individual,Manual,Third Owner,14.0,1948.0,90.0,9.0,190.0,2000.0,12
Mahindra,660000,67000,Diesel,Individual,Manual,Second Owner,18.49,1493.0,100.0,7.0,240.0,1600.0,5
Chevrolet,140000,70000,Diesel,Individual,Manual,Fourth & Above Owner,25.44,936.0,57.6,5.0,150.0,1750.0,11
Toyota,1100000,50000,Petrol,Individual,Manual,First Owner,14.28,1798.0,138.03,5.0,173.0,4000.0,7
Jaguar,2450000,60000,Diesel,Individual,Automatic,First Owner,16.36,2179.0,187.7,5.0,450.0,2000.0,9
Volkswagen,625000,34000,Diesel,Individual,Automatic,First Owner,22.0,1498.0,108.495,5.0,250.0,1500.0,5
Honda,198000,110000,Petrol,Individual,Manual,Third Owner,12.8,1493.0,100.0,5.0,128.38,4600.0,18
Hyundai,60000,71000,Petrol,Individual,Manual,Second Owner,,,,,,,21
Maruti,130000,140000,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,5.0,90.0,3500.0,17
Honda,540000,100000,Petrol,Individual,Manual,Second Owner,16.8,1497.0,116.3,5.0,146.0,4800.0,10
Hyundai,550000,10000,Petrol,Individual,Automatic,First Owner,18.9,1197.0,81.86,5.0,113.75,4000.0,5
Maruti,475000,30000,Petrol,Individual,Manual,First Owner,21.63,998.0,67.04,5.0,90.0,3500.0,4
Audi,2825000,22000,Diesel,Dealer,Automatic,First Owner,15.73,1968.0,174.33,5.0,380.0,1750.0,5
Honda,2125000,5500,Diesel,Dealer,Manual,First Owner,26.8,1597.0,118.0,5.0,300.0,2000.0,2
BMW,3350000,18000,Diesel,Dealer,Automatic,First Owner,19.62,1998.0,190.0,5.0,400.0,1750.0,4
Toyota,1800000,20000,Diesel,Dealer,Automatic,First Owner,11.36,2755.0,171.5,8.0,360.0,1200.0,4
Hyundai,540000,7000,Petrol,Dealer,Manual,First Owner,20.3,1086.0,68.0,5.0,99.0,4500.0,4
Maruti,484999,4875,Petrol,Dealer,Manual,First Owner,21.63,998.0,67.04,5.0,90.0,3500.0,3
Hyundai,1950000,2700,Diesel,Dealer,Automatic,First Owner,17.01,1582.0,126.2,5.0,259.9,1900.0,2
Maruti,950000,58511,Diesel,Dealer,Manual,First Owner,24.3,1248.0,88.5,5.0,200.0,1750.0,4
Ford,365000,105000,Diesel,Dealer,Manual,First Owner,25.83,1498.0,99.0,5.0,215.0,1750.0,7
Mahindra,900000,26235,Diesel,Dealer,Manual,First Owner,16.55,2498.0,105.0,6.0,247.0,1800.0,4
Tata,919999,26766,Diesel,Dealer,Manual,First Owner,21.5,1497.0,108.5,5.0,260.0,1500.0,5
Mercedes-Benz,2950000,46000,Diesel,Dealer,Manual,First Owner,15.8,2148.0,170.0,5.0,411.6,2000.0,4
Mahindra,1075000,23000,Diesel,Dealer,Manual,First Owner,17.3,1497.0,121.0,7.0,300.0,1750.0,3
Maruti,600000,24522,Petrol,Dealer,Manual,First Owner,20.4,1197.0,81.8,5.0,113.0,4200.0,5
BMW,3200000,13663,Diesel,Dealer,Automatic,First Owner,22.69,1995.0,190.0,5.0,400.0,1750.0,5
Skoda,2600000,11000,Diesel,Dealer,Automatic,First Owner,19.3,1968.0,141.0,5.0,320.0,1750.0,3
Maruti,839000,63000,Diesel,Dealer,Manual,First Owner,24.3,1248.0,88.5,5.0,200.0,1750.0,6
Volkswagen,635000,2000,Petrol,Dealer,Manual,First Owner,16.2,1199.0,74.0,5.0,110.0,3000.0,3
Mahindra,550000,300000,Diesel,Individual,Manual,Third Owner,12.05,2179.0,120.0,8.0,290.0,1800.0,8
Mahindra,180000,190000,Diesel,Individual,Manual,Third Owner,19.2,1461.0,65.0,5.0,156.8,2000.0,11
Honda,650000,80000,Diesel,Individual,Manual,First Owner,26.0,1498.0,98.6,5.0,200.0,1750.0,7
Honda,350000,80000,Petrol,Individual,Manual,Second Owner,16.0,1198.0,90.0,5.0,110.0,4800.0,11
Maruti,265000,54000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0,90.0,3500.0,7
Renault,330000,30000,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,5.0,91.0,4250.0,4
Maruti,395000,5000,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,7.0,101.0,3000.0,3
Mahindra,700000,58945,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,7.0,240.0,1600.0,7
Ford,300000,90000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,5.0,160.0,2000.0,10
Toyota,650000,375000,Diesel,Individual,Manual,First Owner,12.8,2494.0,102.0,8.0,199.92,1400.0,11
Maruti,625000,160000,Diesel,Individual,Manual,Third Owner,20.77,1248.0,88.76,7.0,200.0,1750.0,9
Volkswagen,425000,80000,Diesel,Individual,Manual,Second Owner,15.11,1598.0,103.6,5.0,250.0,1500.0,8
Maruti,55000,50000,Petrol,Individual,Manual,Third Owner,16.1,796.0,37.0,4.0,59.0,2500.0,18
Tata,250000,80000,Diesel,Individual,Manual,Second Owner,19.09,1405.0,69.01,5.0,135.0,2500.0,7
Mahindra,459999,156975,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,9.0,195.0,1440.0,7
Toyota,1594000,5000,Diesel,Individual,Manual,First Owner,21.43,1364.0,86.79,5.0,205.0,1800.0,5
Chevrolet,300000,50000,Petrol,Individual,Manual,First Owner,18.2,1199.0,82.4,5.0,108.5,5000.0,8
Ford,950000,27620,Diesel,Dealer,Manual,First Owner,22.77,1498.0,98.59,5.0,205.0,1750.0,4
Mahindra,484999,120000,Diesel,Individual,Manual,First Owner,12.05,2179.0,120.0,9.0,290.0,1800.0,9
Mahindra,161000,120000,Diesel,Individual,Manual,Third Owner,14.0,2498.0,112.0,8.0,260.0,1800.0,13
Hyundai,500000,58000,Petrol,Individual,Manual,First Owner,17.19,1197.0,81.86,5.0,114.73,4000.0,7
Nissan,350000,50000,Petrol,Individual,Manual,First Owner,16.95,1498.0,97.7,5.0,134.0,4000.0,10
Maruti,550000,40000,Petrol,Individual,Automatic,First Owner,20.89,1197.0,81.8,5.0,113.0,4200.0,5
Honda,850000,7800,Petrol,Individual,Manual,First Owner,17.5,1199.0,88.7,5.0,110.0,4800.0,4
Maruti,240000,50000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,69.0,3500.0,6
Ford,950000,68000,Diesel,Individual,Manual,First Owner,13.1,2499.0,141.0,7.0,330.0,1800.0,11
Maruti,423000,60000,Petrol,Individual,Manual,Second Owner,16.02,1373.0,93.7,7.0,130.0,4000.0,7
